ID,Label
0,0.005536709071192833
2,0.012995028132163144
4,0.008747768119289701
5,0.005077544025651477
6,0.0177947278946831
7,0.0056321442821043255
8,0.005053432171084734
11,0.011302610927650336
12,0.02699412158669802
13,0.020418786901012752
19,0.005401779364133643
22,0.008572456021285663
23,0.00861891094153604
26,0.15354691532107784
28,0.007201110582199891
32,0.015684202143007645
33,0.7336198099494691
35,0.014631253807800034
38,0.006675355558705587
44,0.016891122432455104
45,0.0068113913666793145
49,0.013892329317991652
50,0.011669588821833877
53,0.00813376435562443
56,0.006862913799029333
60,0.5429532875641393
63,0.00808896002046339
65,0.7577847807650373
66,0.011680783718449385
69,0.0090715574868105
72,0.007102637191849738
77,0.01957303190652328
81,0.7941065979204222
82,0.005046641557854031
84,0.006623679124461771
85,0.6354537678134706
88,0.027864957154917384
91,0.006504300016369414
92,0.014196898166553932
93,0.7253897319706587
95,0.5833201915784256
99,0.006890814085325675
102,0.017340494770961543
106,0.007983642083242959
107,0.008027980859785596
108,0.7359739434590469
109,0.537891569866386
110,0.5232235894945402
115,0.010746610324218472
118,0.009784667565661877
119,0.005471580336665829
125,0.018980633123573388
127,0.011512478809248241
129,0.7112874314029071
130,0.6796850262857866
134,0.006024945146400451
135,0.1261993034781364
137,0.005420248385575127
142,0.015826064981941033
150,0.00685669090655319
153,0.8031807477416693
155,0.005215680188546358
160,0.013219056667652909
163,0.5938949777312751
168,0.007516053013580437
170,0.014550427507059129
175,0.008993271836965027
177,0.6518941218114089
183,0.7308992784976261
185,0.006951323732650364
187,0.023422828238047425
188,0.010314119920135095
191,0.434260862053284
192,0.006124530263744293
195,0.005680156137610993
196,0.13272565803542125
197,0.005347024719155057
199,0.7643960711630217
201,0.8044454267528138
202,0.009401302761734485
203,0.006222430092434834
205,0.013833471496707996
209,0.011110050502487541
211,0.015573087003916082
212,0.014216106222349097
213,0.020441547134430308
217,0.007937801924061122
218,0.006651031005215271
219,0.011810919905374966
220,0.0070612101385393545
221,0.008949063705262635
222,0.004918674363803524
225,0.03022189300426102
227,0.01625037077735385
231,0.7375526148432487
234,0.01879227113481411
236,0.00835336471963158
239,0.7678500239791433
240,0.04123770542928185
242,0.01291822103943468
244,0.009277255744695158
246,0.01284263630576119
248,0.009064388875027798
249,0.006251745245900315
252,0.6841141009716805
254,0.010297618891536041
255,0.008141149684162925
256,0.5834858558523999
266,0.7148715107391594
268,0.6405936207574088
272,0.025944373851528545
275,0.6732224189769902
282,0.6556285527052863
286,0.007809747905689854
287,0.005326947764063201
288,0.0058818017311485825
290,0.00781814290840789
292,0.005695417294439378
296,0.009797049703862555
298,0.006394552084991056
300,0.019379117687209485
306,0.006696212496445788
307,0.7522972853062397
308,0.010220401754569921
310,0.3412692920530869
316,0.032401240390699644
317,0.005205204511807824
319,0.031511515275179564
320,0.005181117188224004
321,0.7748817389516787
324,0.0050327801920009105
325,0.0290060332811268
330,0.7846405109546727
332,0.005221423896128328
335,0.005299917867241155
336,0.055490508315881606
339,0.008425892172958029
342,0.7509889082768793
343,0.5883375095083679
345,0.010081147487103068
346,0.04847355360193184
352,0.01629011794432681
354,0.005225298951991376
358,0.011349793367463836
361,0.02185784725819957
363,0.033070474563851315
369,0.011662270652284269
370,0.006208525490215453
372,0.028454133087327374
377,0.0057885664237749025
382,0.7784599847228908
384,0.01075690067218683
385,0.010198304343466887
387,0.01708072580272851
389,0.005154695087464533
390,0.00628431194341553
391,0.006074890504994807
393,0.008992399323193557
394,0.7520989172297797
395,0.01709734330499708
397,0.012238055183931486
401,0.005829927260369933
405,0.0057780852711654005
406,0.01086160250154886
407,0.6619903454471
408,0.005002547992058665
410,0.007215560746871772
412,0.00864326264336104
415,0.00814992252005313
417,0.011099729911747118
419,0.6917166046265845
420,0.0070620656124713065
422,0.01936881906735833
424,0.6336285998901241
425,0.034312709305187664
427,0.008247356899487152
428,0.6974429338826533
433,0.008403743406447
435,0.006072254379431506
436,0.00812703428369964
438,0.4005238012516044
442,0.006245593593040861
444,0.00817580413942446
447,0.6994455075282905
448,0.0070825741383040855
454,0.004822561944593221
455,0.018460469718667855
456,0.017506490112513682
459,0.005220394489995491
460,0.0096767107687909
465,0.7799895591865339
466,0.005679956808817022
470,0.3545245876222367
471,0.009346971233829198
481,0.005943350897203457
482,0.006549654751270814
483,0.6763128766802532
484,0.014251032676341131
487,0.007639569296867819
490,0.011227441775966048
491,0.0077584843752053
494,0.007557166905980152
496,0.007923172825100468
501,0.007057531531774888
502,0.00540096301055853
503,0.005788970628720539
506,0.010874857255290478
510,0.01045549707356577
511,0.009897404219029694
512,0.006636668754510079
514,0.1657998588996005
516,0.7928590026463921
520,0.1042773826586709
525,0.00909177495215103
527,0.7004592741747443
530,0.005805132234956384
533,0.005356407080804631
534,0.008079094897487551
535,0.012865904695052126
536,0.0077110935208039065
538,0.022143553038165047
541,0.020692902061369717
542,0.4133354508083882
543,0.011324018709175298
545,0.014421309705182041
550,0.005063927183003054
551,0.00810671849596247
553,0.02234745491583396
554,0.0957895955677865
555,0.005993874509220173
556,0.011158007856223024
557,0.017028200391324886
559,0.009748978393577865
561,0.009905372941435259
562,0.0055426839547985714
563,0.008410154591670008
565,0.7170229480165576
566,0.0141121898383525
567,0.006273611356087706
569,0.008235083177414886
573,0.8168184912489624
574,0.006363037642806872
575,0.005649937743454644
581,0.014501554111861291
585,0.7493568190844343
588,0.005202155617949911
593,0.7499973690924496
595,0.011970278323365596
596,0.005562130970951986
597,0.009019974560506992
599,0.6583850655892834
600,0.006996402424852425
604,0.8016300288146848
608,0.006433941140080835
609,0.007896201076870479
610,0.007658163121435955
612,0.013034852243748549
613,0.007553097844162903
616,0.006186255437070434
617,0.01054502544301335
618,0.011313961774953614
619,0.022826353219819757
620,0.5842750771621097
625,0.014125545991239791
627,0.010763156371463243
628,0.005288213486414878
629,0.008036832788980717
632,0.01783461272548834
636,0.0200138142774539
637,0.01352306700280704
638,0.006978353250151428
641,0.005073759833673225
642,0.0050903057213477106
644,0.7740103232984878
647,0.02268127945177793
648,0.0060897244692975465
651,0.02828880212900545
654,0.011430846662011362
659,0.014682227795352082
660,0.051453554514810616
662,0.005865833103200354
663,0.005835933445930902
666,0.02415395047909179
674,0.005134898961232592
680,0.0060524530546493815
685,0.7456471273171941
687,0.005502758699301472
692,0.7542487072040772
694,0.5453387922206179
697,0.013356355853896796
698,0.6729685346012814
701,0.013392167047104036
702,0.005939038476522642
703,0.7803326311864889
706,0.7391439576604341
709,0.004921853972051623
710,0.0067776016147827215
711,0.02202396112823604
713,0.006320591714772483
714,0.008272001692088384
717,0.005579272179890107
724,0.007159190519166117
726,0.4374110201317065
728,0.636875100138871
730,0.6721813523270461
735,0.006783423070248472
736,0.023487016482810995
741,0.04403442319679602
742,0.011118060326326612
745,0.019308395129427256
749,0.005373854965256964
755,0.008995605880255844
758,0.8014850909057994
761,0.017142565828045544
762,0.009111196749897035
763,0.00839446638955937
764,0.007159572060753508
767,0.008939570386777925
771,0.008015731714740378
776,0.008048465442115946
777,0.0072458062326359015
778,0.7518144275711299
783,0.006418653427912468
784,0.011974690601284893
788,0.01060063127259714
790,0.0060780720963045575
792,0.04766695369156048
793,0.01081197780224348
795,0.007165403350641425
800,0.009815554833898685
801,0.7938683651747488
803,0.0732174291059082
804,0.0233923834347166
806,0.011951467470685156
808,0.006075006301956755
811,0.7327044833946096
813,0.0057197444661468855
815,0.7091388956161324
817,0.005912511095184521
819,0.005758006271977545
820,0.005328613966949951
823,0.6317986571667895
825,0.007105415675982172
827,0.005774965293776846
828,0.011004279864998046
832,0.011497611172218558
834,0.015565048197834584
837,0.006755899121923218
838,0.006327356734208593
840,0.0060853545128631
846,0.0076186947670069125
847,0.008558520856758503
851,0.0049617275162154705
854,0.00580671063805124
856,0.009431988948594254
857,0.007033807909364887
858,0.005862092651519589
859,0.42054171409070057
863,0.006814266830537815
866,0.017226004282132387
867,0.006454642694520712
869,0.6983892145364261
870,0.017907668197664203
871,0.006186684277898946
872,0.010666873041268595
874,0.004976071842795908
875,0.007545153175031694
876,0.006887741839665605
877,0.5281507522796046
878,0.011514257142304028
880,0.006134133625467347
881,0.19925708635839254
882,0.005538243273330519
884,0.7442555456294581
887,0.010515887763240108
891,0.005986769548302383
893,0.007482205958506622
896,0.01158435345624463
897,0.7501351664162125
900,0.025378900397881047
911,0.005174734989851997
913,0.0273271623330662
917,0.7633662334145985
918,0.11955584192172765
921,0.021606117919100297
924,0.0051480530450932075
929,0.008857897852115194
932,0.7606411562046342
934,0.43053588725930986
938,0.5819740453224987
941,0.7122012862686904
942,0.0077733655518904205
943,0.012932556719023124
945,0.00798420682081082
946,0.0054191015102501815
948,0.005258444102854274
951,0.012569066692257113
953,0.02725039515459292
957,0.00663989149194598
959,0.0
961,0.01056427492677246
964,0.012357673045635498
965,0.008642076571553784
966,0.005163504999070864
967,0.016111356256361058
970,0.005108291581468289
973,0.6284058862525245
976,0.012208825409868524
977,0.6748861802951496
980,0.005224756771927785
984,0.006254869852077837
985,0.007115468623091818
986,0.008435713660521288
987,0.006766485202902631
989,0.0070465486579658655
993,0.008410882163442412
994,0.011172091602413916
998,0.01069763114811437
1004,0.005321429748693038
1005,0.013646839470277424
1009,0.0358991792204129
1011,0.010381851996898615
1012,0.00520801629533389
1013,0.007647953903789884
1017,0.008018868626422888
1023,0.0050391788612359
1025,0.014463119356181248
1026,0.0055785319978553525
1027,0.005679088278874719
1029,0.7186416269332411
1033,0.018680743464406097
1034,0.009563094500619769
1035,0.3457551106085145
1038,0.007263795377273665
1039,0.01353697672860318
1040,0.21081369977077824
1041,0.01043689984581073
1047,0.009740198618290456
1049,0.009330467248125786
1051,0.010355092941002795
1052,0.011506684807766898
1054,0.0064264419207892606
1059,0.005057183783843485
1060,0.7866283007621014
1068,0.005163715409315852
1070,0.006174871714581631
1073,0.7190233051044841
1077,0.008973667176888696
1080,0.010145429584301426
1084,0.01863219009425604
1090,0.01610381376140918
1091,0.008026659064471704
1092,0.011446782522209124
1094,0.6868725710655057
1095,0.09132663313474088
1096,0.007950591525037324
1098,0.007248071345756619
1103,0.5920808046787712
1104,0.01211925802200783
1105,0.7739879218691297
1108,0.03650160954759615
1113,0.01296265478575002
1114,0.007972237806568522
1117,0.011389318854740156
1118,0.006146717830340653
1122,0.01702137449490291
1123,0.010598759515319555
1124,0.005504755987022054
1130,0.009740174884481156
1131,0.005429408265545979
1134,0.6912462796907594
1141,0.6888617318620301
1147,0.01394514500640853
1148,0.006410396790708543
1150,0.03365826441107762
1153,0.007691572083508762
1154,0.005561976379352339
1158,0.7415265706097433
1159,0.011541701539547505
1160,0.7359006320222048
1163,0.0
1174,0.007068625050850084
1177,0.005699985813051307
1178,0.015421459714206857
1181,0.007584050997355447
1183,0.015530249809933262
1186,0.7581856887073495
1189,0.014635884025432288
1190,0.009412589102750332
1191,0.006612298707310182
1198,0.005023883079744697
1201,0.007211327891551231
1202,0.006312257058127839
1204,0.7577854945883957
1217,0.007176848848267824
1224,0.7008570426910439
1225,0.01247486184275516
1231,0.024739544240091626
1236,0.012584878436695366
1239,0.0056388112933494685
1242,0.7886211980472233
1246,0.00790936003326955
1247,0.6749262681629271
1251,0.6738366036736554
1252,0.006771097875682995
1253,0.02079532346897604
1255,0.012921702503216463
1256,0.005201928494583057
1260,0.011456470791080888
1264,0.013723081636688412
1269,0.012275264380698179
1270,0.00831176008968553
1276,0.006477018079451969
1277,0.7903592945590674
1280,0.006223580159867147
1281,0.012012508540226587
1282,0.009430900281257443
1285,0.007575826049253397
1288,0.009535162305788571
1289,0.011050175395644408
1291,0.006013499650812303
1292,0.006553822627655881
1295,0.010012146445412613
1296,0.00844332369590743
1297,0.010335310601232954
1298,0.00888007333460592
1299,0.007979779184609738
1300,0.03670783027014726
1301,0.02633348799210002
1302,0.014282183000502078
1303,0.012505834220412602
1304,0.013935083334895943
1305,0.10765631355358296
1307,0.007552497373767409
1312,0.017703493303984585
1313,0.7686700522038766
1314,0.005918993850914982
1315,0.006714301707441967
1320,0.6372225765073299
1321,0.2580432411575096
1325,0.007323038605980195
1326,0.0075786048633046076
1327,0.007116921780083008
1331,0.010093057551503876
1332,0.010465987923230604
1333,0.005170945201041002
1336,0.2248953185085545
1338,0.007453849794611298
1339,0.02163368381659337
1342,0.006210662350905428
1350,0.005185268415648239
1352,0.009434365342683328
1353,0.7138121382147808
1357,0.01305842513746811
1358,0.01064092674289397
1359,0.010560291229630769
1360,0.008594980673096348
1362,0.011734484871544082
1364,0.007806770504922057
1366,0.7039009875234311
1368,0.0070595137657384855
1373,0.014222695103522866
1374,0.008684150161693856
1377,0.6691221207312001
1380,0.0057848267527320744
1381,0.006952373322872503
1383,0.7432778608431577
1385,0.0103674601371626
1386,0.7767500469633469
1390,0.006086686715631365
1393,0.6788031070869329
1398,0.00551318785227976
1404,0.6715946302768526
1405,0.5821985658698736
1406,0.016615420314951855
1407,0.04067104613863938
1408,0.010842633810514509
1409,0.006639869121141138
1414,0.006398915082499326
1416,0.006258888525634246
1419,0.5111183804174071
1421,0.015473326944656019
1424,0.670252807232542
1427,0.0073911506574074375
1428,0.7563491800541187
1429,0.7547722284298457
1430,0.015964793702641953
1432,0.0423807426562818
1433,0.04391152324739956
1436,0.592584671742857
1437,0.009712446872174723
1440,0.012513210587808448
1444,0.7946920366836612
1453,0.009011708857342924
1455,0.008551725992416567
1458,0.009554215961358923
1459,0.006777083517612297
1462,0.00945853785328792
1463,0.005790423226243615
1468,0.015775496830929315
1470,0.006427015075202107
1475,0.007678221259829135
1477,0.008812050210085513
1479,0.8006808645927426
1480,0.01544209388435204
1481,0.02306919701403804
1482,0.01107749007331819
1488,0.7584994464689007
1489,0.0053742124953421256
1494,0.013130079879353324
1499,0.7392910322934109
1502,0.015714573301037572
1504,0.007880946379911512
1506,0.5761628492515007
1507,0.011230245121607658
1508,0.0173800524537843
1510,0.0065685959116084935
1511,0.017890258991458418
1513,0.0066607116413213
1518,0.011867797911927751
1519,0.005812197546985042
1520,0.010672087988723902
1521,0.025930444520215538
1522,0.008967710625762664
1524,0.0083745079336112
1529,0.005103786509918483
1530,0.011709394551381022
1533,0.012038765817905576
1536,0.0050398794128141385
1537,0.005194542206838979
1539,0.0148123924059643
1541,0.013299982369203643
1544,0.00586086091649454
1545,0.006053925685358782
1546,0.006161943407517721
1547,0.005379403978376555
1548,0.017031962631347774
1557,0.00665711389852215
1565,0.00558619522395185
1566,0.009912261450732424
1567,0.1059369472379234
1569,0.01982608061979475
1575,0.008268270841848108
1578,0.006317343056539587
1589,0.008392178015724503
1595,0.6152623996059304
1596,0.0064677616762840355
1597,0.0057579576572215395
1599,0.012059864961981873
1600,0.006065275114853125
1602,0.7499541495976143
1603,0.03053130981535516
1604,0.04620991665754584
1607,0.006877727700592209
1610,0.7009181265092478
1613,0.006803649874956509
1618,0.02741263606973224
1621,0.009003624658904667
1622,0.007312432888770441
1623,0.02658245333464704
1628,0.6510665257252936
1633,0.008328055114045196
1636,0.011764182407349808
1637,0.02354677228380496
1638,0.012705327699900586
1643,0.008196378022833966
1644,0.014037301722853808
1647,0.035171394568572614
1649,0.07049847485771836
1655,0.7954486480943652
1657,0.6378765074382052
1662,0.007884364869831783
1674,0.006492468390935598
1675,0.5774190215580443
1676,0.013575176721402096
1684,0.008875916477298738
1685,0.0059507073779695285
1686,0.009002576908866416
1687,0.007182242932350104
1691,0.005949146940439962
1698,0.021526100176125985
1699,0.005417796202272482
1700,0.006253556985602132
1703,0.008142400870707849
1704,0.004996531966634744
1705,0.75165107394287
1710,0.013737232466205977
1714,0.7799791585172227
1715,0.006244005105139397
1718,0.7356932148163158
1727,0.0065903972161089385
1728,0.011903950400358757
1730,0.5465142055528424
1731,0.006491369947011471
1732,0.011939744299810944
1736,0.013789070761883394
1740,0.0055279662079028005
1745,0.004884092090799279
1747,0.0943970092944315
1749,0.014599642375910115
1755,0.011892686956464577
1756,0.10229044355464716
1758,0.016367884355599008
1759,0.015150501647822296
1761,0.7971181901039427
